priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P1,implemented_not_briefed,general-overheads,general_overheads_output,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\model-readiness\ModelReadinessAuditPanel.jsx,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,general_overheads_output_contract,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostSummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,general_overheads_outputs,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useRecoverySummary.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,grouped_overhead_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\general-overheads\GeneralOverheadSummaryCard.jsx | lib\selectors\general-overheads\generalOverheadCardSelector.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,grouped_summary,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\general-overheads\generalOverheadCardSelector.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,is_hydrated,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useGeneralOverheads.js,,implemented_contract_not_documented_in_brief | readiness_field
P1,implemented_not_briefed,general-overheads,operating_expense_lines,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useGeneralOverheads.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,output_contract,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\general-overheads\GeneralOverheadSummaryCard.jsx | hooks\useGeneralOverheads.js | lib\selectors\general-overheads\generalOverheadCardSelector.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,overhead_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\general-overheads\GeneralOverheadSummaryCard.jsx | hooks\useCostSummary.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,overhead_state,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useGeneralOverheads.js | lib\selectors\general-overheads\generalOverheadCardSelector.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,pool_key,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\general-overheads\GeneralOverheadSummaryCard.jsx,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,general-overheads,system_allocation_amount_overrides,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useGeneralOverheads.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,active_staff,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostSummary.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js | lib\calculations\cost-allocation\costAllocationValidation.js | lib\calculations\costAllocationRules.js | lib\selectors\costSummarySelectors.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,all_labour_type_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostAllocation.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_active_labour_rate_model_for_calculation,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\rate-builder\useRateBuilderLabourRates.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_all_labour_type_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostAllocation.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_cost_allocation_output_contract,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\rate-builder\useRateBuilderLabourRates.js | lib\selectors\rate-builder\rateBuilderLabourModelSelectors.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_labour_rate_result_metrics,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\rate-builder\useRateBuilderLabourRates.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_labour_type_rows_by_class,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\calculations\cost-allocation\costAllocationLabourAdapter.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_productive_labour_type_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostAllocation.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,build_support_labour_type_rows,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostAllocation.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,cost_allocation,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\rate-builder\useRateBuilderLabourRates.js | lib\selectors\rate-builder\rateBuilderLabourModelSelectors.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,cost_allocation_output_contract,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\rate-builder\useRateBuilderLabourRates.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,expected_labour_margin_percent,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\quickStartSelectors.js | lib\storage\quickStartStorage.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,get_nested_value,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\rate-builder\rateBuilderLabourSourceSelectors.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,is_labour_based,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,app\business-summary\page.jsx | components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryHierarchyBuilder.js | hooks\useBusinessSummary.js | hooks\useRecoverySummary.js | hooks\useRevenueReality.js | lib\calculations\businessSummaryCalculations.js | lib\calculations\recoverySummaryCalculations.js | lib\calculations\revenueRealityCalculations.js | lib\selectors\businessSummarySelectors.js | lib\selectors\recoverySummarySelectors.js,,implemented_contract_not_documented_in_brief | readiness_field
P1,implemented_not_briefed,labour,is_labour_reality,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\quick-start\QuickStartMainCard.jsx | lib\selectors\quickStartSelectors.js,,implemented_contract_not_documented_in_brief | readiness_field
P1,implemented_not_briefed,labour,labour,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,app\cost-summary\page.jsx | hooks\useBusinessSummary.js | hooks\useQuoteEngine.js | hooks\useRecoverySummary.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_based,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useRevenueReality.js | lib\calculations\recoverySummaryCalculations.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_data,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostSummary.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_hours,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\quickStartSelectors.js | lib\storage\quickStartStorage.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_output,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\model-readiness\ModelReadinessAuditPanel.jsx | hooks\rate-builder\useRateBuilderLabourRates.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_output_contract,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useCostSummary.js | hooks\useQuoteEngine.js | hooks\useRevenueReality.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js | lib\calculations\quoteEngineCalculations.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_outputs,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useRecoverySummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_pct,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\quickStartSelectors.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_profiles,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,hooks\useEmployeeOverheads.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_rate,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,components\labour\ScenarioModelCard.jsx | lib\calculations\quickStartCalculations.js | lib\selectors\labour\labourStatusSelectors.js | lib\selectors\quickStartSelectors.js | lib\storage\labourRateRealityCheckStorage.js | lib\storage\labourStorage.js | lib\storage\quickStartStorage.js,,implemented_contract_not_documented_in_brief
P1,implemented_not_briefed,labour,labour_rate_reality_check,add_to_v5_module_brief,Implemented output contract exists in code but is not documented in v5.0 brief.,lib\selectors\quickStartSelectors.js,,implemented_contract_not_documented_in_brief
